logz logzerr logvol nlive logl logwt insert_order
-6.457946857304838773e+01 4.992857337134899987e-01 -2.477723952309042943e+01 3.060000000000000000e+02 -4.086492509468969558e+01 -7.136574971973250570e+01 nan
-6.457834004991346433e+01 4.990710568484754694e-01 -2.478051284843540003e+01 3.050000000000000000e+02 -4.086389132078753761e+01 -7.136471594583034062e+01 nan
-6.457721163363986250e+01 4.986841251838093347e-01 -2.478379692363659004e+01 3.040000000000000000e+02 -4.086031447809934747e+01 -7.136113910314216469e+01 nan
-6.457608045270094976e+01 4.983069111915712779e-01 -2.478709181953344398e+01 3.030000000000000000e+02 -4.086026303598026033e+01 -7.136108766102307754e+01 nan
-6.457495049179343027e+01 4.979793452902814832e-01 -2.479039760766794487e+01 3.020000000000000000e+02 -4.085697604634802360e+01 -7.135780067139083371e+01 nan
-6.457381809227815950e+01 4.980803331605200279e-01 -2.479371436029394005e+01 3.010000000000000000e+02 -4.085550290942848761e+01 -7.135632753447130483e+01 nan
-6.457268530706477350e+01 4.976522129417860763e-01 -2.479704215038661630e+01 3.000000000000000000e+02 -4.085373205953415265e+01 -7.135455668457697698e+01 nan
-6.457155179924012600e+01 4.973638324524840559e-01 -2.480038105165213125e+01 2.990000000000000000e+02 -4.084869142962907773e+01 -7.134951605467189495e+01 nan
-6.457041385652271970e+01 4.976650769577878330e-01 -2.480373113853741174e+01 2.980000000000000000e+02 -4.084347084911512127e+01 -7.134429547415794559e+01 nan
-6.456927126115942883e+01 4.979063529035677171e-01 -2.480709248624011565e+01 2.970000000000000000e+02 -4.084200943445154053e+01 -7.134283405949435064e+01 nan
-6.456812830166474271e+01 4.974174035285948703e-01 -2.481046517071875357e+01 2.960000000000000000e+02 -4.084087102341640474e+01 -7.134169564845922196e+01 nan
-6.456698534736577244e+01 4.971771825402835354e-01 -2.481384926870299523e+01 2.950000000000000000e+02 -4.083909607431028377e+01 -7.133992069935310099e+01 nan
-6.456584167091035908e+01 4.973685716070748719e-01 -2.481724485770413224e+01 2.940000000000000000e+02 -4.083568237147538582e+01 -7.133650699651819593e+01 nan
-6.456469539681937420e+01 4.969514082759476370e-01 -2.482065201602574689e+01 2.930000000000000000e+02 -4.083089579268232683e+01 -7.133172041772513694e+01 nan
-6.456354494474084049e+01 4.970598996469812181e-01 -2.482407082277453370e+01 2.920000000000000000e+02 -4.082987544504100441e+01 -7.133070007008382163e+01 nan
-6.456239464224545088e+01 4.968747070434882951e-01 -2.482750135787132351e+01 2.910000000000000000e+02 -4.082668130991351063e+01 -7.132750593495632074e+01 nan
-6.456124198767591338e+01 4.967294878667308233e-01 -2.483094370206229584e+01 2.900000000000000000e+02 -4.082196961481177055e+01 -7.132279423985458777e+01 nan
-6.456008522582919795e+01 4.967083208154419172e-01 -2.483439793693038311e+01 2.890000000000000000e+02 -4.081661842512571781e+01 -7.131744305016853502e+01 nan
-6.455892360466145874e+01 4.965298120694793815e-01 -2.483786414490687022e+01 2.880000000000000000e+02 -4.081529412506542798e+01 -7.131611875010824519e+01 nan
-6.455776179461685160e+01 4.965192985493938060e-01 -2.484134240928319670e+01 2.870000000000000000e+02 -4.081468836352205898e+01 -7.131551298856487620e+01 nan
-6.455660063004057747e+01 4.968524420963915111e-01 -2.484483281422296486e+01 2.860000000000000000e+02 -4.081431217997030814e+01 -7.131513680501312535e+01 nan
-6.455544037607043606e+01 4.972477623193351515e-01 -2.484833544477416822e+01 2.850000000000000000e+02 -4.081395663287067066e+01 -7.131478125791349498e+01 nan
-6.455428105484828905e+01 4.971080056322647045e-01 -2.485185038688161185e+01 2.840000000000000000e+02 -4.081199297509517976e+01 -7.131281760013800408e+01 nan
-6.455312080130755703e+01 4.971680872554359309e-01 -2.485537772739958129e+01 2.830000000000000000e+02 -4.080805820686036611e+01 -7.130888283190319044e+01 nan
-6.455195732603098691e+01 4.969916813853969551e-01 -2.485891755410470694e+01 2.820000000000000000e+02 -4.080749290498445703e+01 -7.130831753002728135e+01 nan
-6.455079454610192613e+01 4.970643646438054897e-01 -2.486246995570907359e+01 2.810000000000000000e+02 -4.080723463594258504e+01 -7.130805926098540226e+01 nan
-6.454963281683404830e+01 4.966443492202513021e-01 -2.486603502187357151e+01 2.800000000000000000e+02 -4.080637345950997741e+01 -7.130719808455279463e+01 nan
-6.454847143647208441e+01 4.965400181209438935e-01 -2.486961284322145715e+01 2.790000000000000000e+02 -4.080575764705795905e+01 -7.130658227210078337e+01 nan
-6.454731068918167125e+01 4.969809355824960084e-01 -2.487320351135218743e+01 2.780000000000000000e+02 -4.080004468347897273e+01 -7.130086930852179705e+01 nan
-6.454614464895986714e+01 4.967176292295711337e-01 -2.487680711885548490e+01 2.770000000000000000e+02 -4.079828943194738144e+01 -7.129911405699020577e+01 nan
-6.454497792189228278e+01 4.966410250739507481e-01 -2.488042375932567296e+01 2.760000000000000000e+02 -4.079602717276329571e+01 -7.129685179780611293e+01 nan
-6.454380991668391232e+01 4.966993541200824258e-01 -2.488405352737625265e+01 2.750000000000000000e+02 -4.078325243184619353e+01 -7.128407705688901785e+01 nan
-6.454262828382087491e+01 4.962042708502603650e-01 -2.488769651865475296e+01 2.740000000000000000e+02 -4.078129340687501525e+01 -7.128211803191783247e+01 nan
-6.454144573255176454e+01 4.960830313872582886e-01 -2.489135282985786191e+01 2.730000000000000000e+02 -4.077316613747517238e+01 -7.127399076251799670e+01 nan
-6.454025494511932948e+01 4.961783042303510305e-01 -2.489502255874682390e+01 2.720000000000000000e+02 -4.077063975879213586e+01 -7.127146438383495308e+01 nan
-6.453906256716751955e+01 4.956456401719064320e-01 -2.489870580416312151e+01 2.710000000000000000e+02 -4.077041955305568877e+01 -7.127124417809851309e+01 nan
-6.453787134715932439e+01 4.953304479139767902e-01 -2.490240266604444841e+01 2.700000000000000000e+02 -4.076628664240988797e+01 -7.126711126745271940e+01 nan
-6.453667661988671966e+01 4.954764008025003275e-01 -2.490611324544098437e+01 2.690000000000000000e+02 -4.076187602901116946e+01 -7.126270065405398668e+01 nan
-6.453547804662804310e+01 4.952284674401469244e-01 -2.490983764453196514e+01 2.680000000000000000e+02 -4.075899734719000378e+01 -7.125982197223282810e+01 nan
-6.453427745915294622e+01 4.952386422596175564e-01 -2.491357596664257201e+01 2.670000000000000000e+02 -4.075841909829954801e+01 -7.125924372334236523e+01 nan
-6.453307761816938637e+01 4.956074162409964678e-01 -2.491732831626112343e+01 2.660000000000000000e+02 -4.075724368448950230e+01 -7.125806830953231952e+01 nan
-6.453187780647661498e+01 4.954944483988462101e-01 -2.492109479905660052e+01 2.650000000000000000e+02 -4.075461529843512665e+01 -7.125543992347795097e+01 nan
-6.453067628056876970e+01 4.956702643977436984e-01 -2.492487552189650657e+01 2.640000000000000000e+02 -4.075133446256723602e+01 -7.125215908761006744e+01 nan
-6.452947225522191843e+01 4.954757267015016398e-01 -2.492867059286505693e+01 2.630000000000000000e+02 -4.074713287286918018e+01 -7.124795749791199739e+01 nan
-6.452826461749855014e+01 4.959075131049928142e-01 -2.493248012128172419e+01 2.620000000000000000e+02 -4.074374402773046455e+01 -7.124456865277328177e+01 nan
-6.452705434438705367e+01 4.960096006658192835e-01 -2.493630421772012795e+01 2.610000000000000000e+02 -4.074214935129509030e+01 -7.124297397633790752e+01 nan
-6.452584360623470161e+01 4.960480793016160406e-01 -2.494014299402729407e+01 2.600000000000000000e+02 -4.074170843405514120e+01 -7.124253305909796552e+01 nan
-6.452463379921186970e+01 4.964733506338421254e-01 -2.494399656334328341e+01 2.590000000000000000e+02 -4.073897649804456478e+01 -7.123980112308738910e+01 nan
-6.452342215042051521e+01 4.959129055246781492e-01 -2.494786504012120432e+01 2.580000000000000000e+02 -4.073554105354144639e+01 -7.123636567858426361e+01 nan
-6.452220780580874759e+01 4.961428916999125471e-01 -2.495174854014760157e+01 2.570000000000000000e+02 -4.072601172708943551e+01 -7.122683635213225273e+01 nan
-6.452098332805293524e+01 4.963682098127585873e-01 -2.495564718056325759e+01 2.560000000000000000e+02 -4.072043501059530257e+01 -7.122125963563811979e+01 nan
-6.451975351274651871e+01 4.966908282961980947e-01 -2.495956107988439499e+01 2.550000000000000000e+02 -4.071888208744616833e+01 -7.121970671248898554e+01 nan
-6.451852330025728577e+01 4.964479964265889889e-01 -2.496349035802428418e+01 2.540000000000000000e+02 -4.071768191092791511e+01 -7.121850653597073233e+01 nan
-6.451729312469541355e+01 4.966317681553653052e-01 -2.496743513631530220e+01 2.530000000000000000e+02 -4.070621283562924475e+01 -7.120703746067206907e+01 nan
-6.451605029664996493e+01 4.965866171804327878e-01 -2.497139553753140007e+01 2.520000000000000000e+02 -4.070151977336075788e+01 -7.120234439840358220e+01 nan
-6.451480317582812063e+01 4.969987369123285426e-01 -2.497537168591103907e+01 2.510000000000000000e+02 -4.070001972780990229e+01 -7.120084435285272662e+01 nan
-6.451355573973536650e+01 4.966180422581412679e-01 -2.497936370718057475e+01 2.500000000000000000e+02 -4.069993621738512957e+01 -7.120076084242795389e+01 nan
-6.451230975381723454e+01 4.966470624777079013e-01 -2.498337172857811339e+01 2.490000000000000000e+02 -4.069791535456285203e+01 -7.119873997960567635e+01 nan
-6.451106280264116322e+01 4.967599461448711229e-01 -2.498739587887783742e+01 2.480000000000000000e+02 -4.069767121566994916e+01 -7.119849584071276638e+01 nan
-6.450981710051813423e+01 4.966494283340615046e-01 -2.499143628841484244e+01 2.470000000000000000e+02 -4.069036424712848543e+01 -7.119118887217130975e+01 nan
-6.450856382967728564e+01 4.966580218652519862e-01 -2.499549308911045742e+01 2.460000000000000000e+02 -4.068856232814287210e+01 -7.118938695318568932e+01 nan
-6.450730987147410644e+01 4.965796837805273034e-01 -2.499956641449809425e+01 2.450000000000000000e+02 -4.068575856924930179e+01 -7.118658319429212611e+01 nan
-6.450605396959971927e+01 4.968419767347750371e-01 -2.500365639974961951e+01 2.440000000000000000e+02 -4.068311950871578375e+01 -7.118394413375860097e+01 nan
-6.450479633050450445e+01 4.963001957146186416e-01 -2.500776318170227341e+01 2.430000000000000000e+02 -4.068233218838699372e+01 -7.118315681342981804e+01 nan
-6.450353928238996559e+01 4.964190662021019107e-01 -2.501188689888613581e+01 2.420000000000000000e+02 -4.068125056805870088e+01 -7.118207519310152520e+01 nan
-6.450228245463873122e+01 4.962577533402119934e-01 -2.501602769155216777e+01 2.410000000000000000e+02 -4.068054528321095376e+01 -7.118136990825377097e+01 nan
-6.450102631945573251e+01 4.959835127317433479e-01 -2.502018570170083223e+01 2.400000000000000000e+02 -4.067940106244648746e+01 -7.118022568748931178e+01 nan
-6.449977032475626970e+01 4.961270157460250241e-01 -2.502436107311131153e+01 2.390000000000000000e+02 -4.067635845573213516e+01 -7.117718308077496658e+01 nan
-6.449851208548822967e+01 4.960668505090372604e-01 -2.502855395137134664e+01 2.380000000000000000e+02 -4.067438647292601672e+01 -7.117521109796884105e+01 nan
-6.449725294840482093e+01 4.955981323371518865e-01 -2.503276448390769104e+01 2.370000000000000000e+02 -4.067369307222490704e+01 -7.117451769726773136e+01 nan
-6.449599452301171709e+01 4.954040439675297947e-01 -2.503699282001721116e+01 2.360000000000000000e+02 -4.064850254037145305e+01 -7.114932716541427737e+01 nan
-6.449470563721141048e+01 4.952751210656069492e-01 -2.504123911089866183e+01 2.350000000000000000e+02 -4.064745943199447709e+01 -7.114828405703730141e+01 nan
-6.449341706794722029e+01 4.952819301258057916e-01 -2.504550350968511907e+01 2.340000000000000000e+02 -4.064468378895850265e+01 -7.114550841400132697e+01 nan
-6.449212658229680528e+01 4.952646340957169158e-01 -2.504978617147711972e+01 2.330000000000000000e+02 -4.064331520512396878e+01 -7.114413983016679310e+01 nan
-6.449083599592287896e+01 4.952016716077208836e-01 -2.505408725337651177e+01 2.320000000000000000e+02 -4.063644006879292192e+01 -7.113726469383574624e+01 nan
-6.448953818673041383e+01 4.953535324911046978e-01 -2.505840691452102931e+01 2.310000000000000000e+02 -4.063635558128447656e+01 -7.113718020632730088e+01 nan
-6.448824195022358197e+01 4.953691979543836110e-01 -2.506274531611962786e+01 2.300000000000000000e+02 -4.063400424747381834e+01 -7.113482887251663556e+01 nan
-6.448694434622676397e+01 4.957416943108151619e-01 -2.506710262148858348e+01 2.290000000000000000e+02 -4.063304608116472139e+01 -7.113387070620754571e+01 nan
-6.448564718232540827e+01 4.956455402792235843e-01 -2.507147899608838060e+01 2.280000000000000000e+02 -4.063259794442014794e+01 -7.113342256946296516e+01 nan
-6.448435111857094171e+01 4.950489660086038191e-01 -2.507587460756141695e+01 2.270000000000000000e+02 -4.063095184903531276e+01 -7.113177647407813708e+01 nan
-6.448305460136778322e+01 4.953219874508127396e-01 -2.508028962577053278e+01 2.260000000000000000e+02 -4.062476696057165526e+01 -7.112559158561447248e+01 nan
-6.448175173492802514e+01 4.950552129804890455e-01 -2.508472422283839975e+01 2.250000000000000000e+02 -4.062263692840213025e+01 -7.112346155344495457e+01 nan
-6.448044779105856605e+01 4.951837637140218962e-01 -2.508917857318778033e+01 2.240000000000000000e+02 -4.062068714147080328e+01 -7.112151176651362050e+01 nan
-6.447914300532335119e+01 4.945000676592543609e-01 -2.509365285358270015e+01 2.230000000000000000e+02 -4.061769143168201168e+01 -7.111851605672482890e+01 nan
-6.447783601287055433e+01 4.943707897558184405e-01 -2.509814724317054058e+01 2.220000000000000000e+02 -4.060152918399734290e+01 -7.110235380904016722e+01 nan
-6.447650947275018041e+01 4.939399276300819874e-01 -2.510266192352506565e+01 2.210000000000000000e+02 -4.059499728139144281e+01 -7.109582190643425292e+01 nan
-6.447517601411837518e+01 4.940673563840484728e-01 -2.510719707869045791e+01 2.200000000000000000e+02 -4.058839312720492387e+01 -7.108921775224774819e+01 nan
-6.447383551339862606e+01 4.943068738920527450e-01 -2.511175289522631715e+01 2.190000000000000000e+02 -4.058256666717515770e+01 -7.108339129221798203e+01 nan
-6.447248898979488274e+01 4.943686022203919728e-01 -2.511632956225372837e+01 2.180000000000000000e+02 -4.058250408404403942e+01 -7.108332870908685663e+01 nan
-6.447114419277667707e+01 4.943737972665132041e-01 -2.512092727150235660e+01 2.170000000000000000e+02 -4.058219946172984294e+01 -7.108302408677266726e+01 nan
-6.446980079291637367e+01 4.948695685407069056e-01 -2.512554621735865013e+01 2.160000000000000000e+02 -4.058217790929666791e+01 -7.108300253433948512e+01 nan
-6.446845916646270780e+01 4.947421362910300324e-01 -2.513018659691515211e+01 2.150000000000000000e+02 -4.058010474047365079e+01 -7.108092936551646801e+01 nan
-6.446711655885216885e+01 4.946035508772274603e-01 -2.513484861002096338e+01 2.140000000000000000e+02 -4.057580513378429998e+01 -7.107662975882711009e+01 nan
-6.446576997795237673e+01 4.947972712347057378e-01 -2.513953245933338820e+01 2.130000000000000000e+02 -4.057494593183260889e+01 -7.107577055687542611e+01 nan
-6.446442405274650866e+01 4.950503374660268352e-01 -2.514423835037080224e+01 2.120000000000000000e+02 -4.057418650393723425e+01 -7.107501112898005147e+01 nan
-6.446307891616018537e+01 4.948303721148270551e-01 -2.514896649156674968e+01 2.110000000000000000e+02 -4.056101296097609321e+01 -7.106183758601891043e+01 nan
-6.446171778516747963e+01 4.951964248743652153e-01 -2.515371709432534786e+01 2.100000000000000000e+02 -4.055522900189375690e+01 -7.105605362693657412e+01 nan
-6.446035062491634449e+01 4.949655550104323787e-01 -2.515849037307800629e+01 2.090000000000000000e+02 -4.055365577384434772e+01 -7.105448039888716494e+01 nan
-6.445898318310102582e+01 4.948179365331586421e-01 -2.516328654534149933e+01 2.080000000000000000e+02 -4.055329531691032940e+01 -7.105411994195314662e+01 nan
-6.445761711664624727e+01 4.949405990413237588e-01 -2.516810583177744931e+01 2.070000000000000000e+02 -4.054863712914519880e+01 -7.104946175418801602e+01 nan
-6.445624654860965563e+01 4.949019686107927751e-01 -2.517294845625323774e+01 2.060000000000000000e+02 -4.054625808308278323e+01 -7.104708270812560045e+01 nan
-6.445487459863632296e+01 4.954382455018366826e-01 -2.517781464590441232e+01 2.050000000000000000e+02 -4.053910532076447737e+01 -7.103992994580730169e+01 nan
-6.445349470019495186e+01 4.955009072274902948e-01 -2.518270463119860381e+01 2.040000000000000000e+02 -4.053525222099683845e+01 -7.103607684603966277e+01 nan
-6.445211138712551246e+01 4.955655637563958771e-01 -2.518761864600103451e+01 2.030000000000000000e+02 -4.053507496460551351e+01 -7.103589958964833784e+01 nan
-6.445072974025306678e+01 4.953846154472032470e-01 -2.519255692764161836e+01 2.020000000000000000e+02 -4.053132927305627931e+01 -7.103215389809909652e+01 nan
-6.444934482550522148e+01 4.960416316974865514e-01 -2.519751971698374859e+01 2.010000000000000000e+02 -4.052754750648642812e+01 -7.102837213152925244e+01 nan
-6.444795658964643792e+01 4.958549038294629563e-01 -2.520250725849478712e+01 2.000000000000000000e+02 -4.052747540153711725e+01 -7.102830002657994157e+01 nan
-6.444657017842081359e+01 4.956541161039959009e-01 -2.520751980031833028e+01 1.990000000000000000e+02 -4.052738781241023958e+01 -7.102821243745306390e+01 nan
-6.444518556548258914e+01 4.957516370357473168e-01 -2.521255759434828647e+01 1.980000000000000000e+02 -4.052614606145810683e+01 -7.102697068650093115e+01 nan
-6.444380115020193500e+01 4.958074910527889290e-01 -2.521762089630483317e+01 1.970000000000000000e+02 -4.052141358281590300e+01 -7.102223820785872022e+01 nan
-6.444241209526633440e+01 4.960111307155429805e-01 -2.522270996581230307e+01 1.960000000000000000e+02 -4.051477676177570686e+01 -7.101560138681853118e+01 nan
-6.444101573683553852e+01 4.960467457782211098e-01 -2.522782506647907397e+01 1.950000000000000000e+02 -4.050317277618771072e+01 -7.100399740123053505e+01 nan
-6.443960506200339466e+01 4.959708504056657419e-01 -2.523296646597949433e+01 1.940000000000000000e+02 -4.050023458437221535e+01 -7.100105920941504678e+01 nan
-6.443819223221753134e+01 4.961704743862843658e-01 -2.523813443613793694e+01 1.930000000000000000e+02 -4.049275627748250628e+01 -7.099358090252533771e+01 nan
-6.443677081300934617e+01 4.960321012646116134e-01 -2.524332925301504105e+01 1.920000000000000000e+02 -4.048944324902730330e+01 -7.099026787407012762e+01 nan
-6.443534670440224943e+01 4.961549041914092850e-01 -2.524855119699619266e+01 1.910000000000000000e+02 -4.048249867391751167e+01 -7.098332329896032888e+01 nan
-6.443391471795288794e+01 4.957220406316972805e-01 -2.525380055288233550e+01 1.900000000000000000e+02 -4.047396475591386178e+01 -7.097478938095667900e+01 nan
-6.443247253279126596e+01 4.954659036371416581e-01 -2.525907760998317997e+01 1.890000000000000000e+02 -4.047232726878723952e+01 -7.097315189383006384e+01 nan
-6.443103006614360595e+01 4.953968400843312136e-01 -2.526438266221287421e+01 1.880000000000000000e+02 -4.046860069741374133e+01 -7.096942532245657276e+01 nan
-6.442958430336871345e+01 4.951378371378825083e-01 -2.526971600818823660e+01 1.870000000000000000e+02 -4.046531882246339507e+01 -7.096614344750622649e+01 nan
-6.442813588549594783e+01 4.951427351048187653e-01 -2.527507795132962087e+01 1.860000000000000000e+02 -4.046089402002888136e+01 -7.096171864507169857e+01 nan
-6.442668315328710094e+01 4.957471583950980309e-01 -2.528046879996449903e+01 1.850000000000000000e+02 -4.045953687853553049e+01 -7.096036150357835481e+01 nan
-6.442523055983851066e+01 4.950939279249029767e-01 -2.528588886743383668e+01 1.840000000000000000e+02 -4.045337096031818902e+01 -7.095419558536102045e+01 nan
-6.442377110869033174e+01 4.946765369120778577e-01 -2.529133847220140296e+01 1.830000000000000000e+02 -4.045124070674226857e+01 -7.095206533178509289e+01 nan
-6.442231067892512897e+01 4.942697239888486083e-01 -2.529681793796602918e+01 1.820000000000000000e+02 -4.044788660534060654e+01 -7.094871123038342375e+01 nan
-6.442084748298951524e+01 4.941795199889334467e-01 -2.530232759377699736e+01 1.810000000000000000e+02 -4.043329859259012693e+01 -7.093412321763295836e+01 nan
-6.441936497061846012e+01 4.945868462639242402e-01 -2.530786777415261213e+01 1.800000000000000000e+02 -4.043174515555333670e+01 -7.093256978059616813e+01 nan
-6.441788235317490319e+01 4.943243159977196988e-01 -2.531343881920206584e+01 1.790000000000000000e+02 -4.042284310967146155e+01 -7.092366773471428587e+01 nan
-6.441638870289037300e+01 4.945663931521686041e-01 -2.531904107475073573e+01 1.780000000000000000e+02 -4.042117470970536885e+01 -7.092199933474819318e+01 nan
-6.441489479176301813e+01 4.943136875412020848e-01 -2.532467489246899106e+01 1.770000000000000000e+02 -4.041869010327699385e+01 -7.091951472831981107e+01 nan
-6.441339940099815919e+01 4.949831201882790577e-01 -2.533034063000466674e+01 1.760000000000000000e+02 -4.041325809924097712e+01 -7.091408272428378723e+01 nan
-6.441189811628133555e+01 4.955925537825193739e-01 -2.533603865111930276e+01 1.750000000000000000e+02 -4.040962060673261647e+01 -7.091044523177544079e+01 nan
-6.441039362349435748e+01 4.950672099733894882e-01 -2.534176932582828812e+01 1.740000000000000000e+02 -4.040815502623534172e+01 -7.090897965127815894e+01 nan
-6.440888918920548178e+01 4.953402277171392587e-01 -2.534753303054503704e+01 1.730000000000000000e+02 -4.040347506559266577e+01 -7.090429969063548299e+01 nan
-6.440737997356146138e+01 4.958704410605300761e-01 -2.535333014822936448e+01 1.720000000000000000e+02 -4.039689227644082337e+01 -7.089771690148364769e+01 nan
-6.440586308716287078e+01 4.964436143128269641e-01 -2.535916106854015695e+01 1.710000000000000000e+02 -4.039624650579538923e+01 -7.089707113083821355e+01 nan
-6.440434752057217338e+01 4.961302499428094648e-01 -2.536502618799255515e+01 1.700000000000000000e+02 -4.039161307497377607e+01 -7.089243770001658618e+01 nan
-6.440282722487221179e+01 4.960298683900871697e-01 -2.537092591011974463e+01 1.690000000000000000e+02 -4.038997008630229857e+01 -7.089079471134510868e+01 nan
-6.440130674277295952e+01 4.954387781547789360e-01 -2.537686064563956023e+01 1.680000000000000000e+02 -4.038466527421988417e+01 -7.088548989926269428e+01 nan
-6.439978050016352995e+01 4.958569791717780673e-01 -2.538283081262606444e+01 1.670000000000000000e+02 -4.038295659975516827e+01 -7.088378122479798549e+01 nan
-6.439825397930584927e+01 4.958940307201682440e-01 -2.538883683668627711e+01 1.660000000000000000e+02 -4.038055091773079397e+01 -7.088137554277361119e+01 nan
-6.439672611682536285e+01 4.960407613489166700e-01 -2.539487915114224137e+01 1.650000000000000000e+02 -4.037842867762815047e+01 -7.087925330267097479e+01 nan
-6.439519734664168027e+01 4.967843188740924121e-01 -2.540095819721862469e+01 1.640000000000000000e+02 -4.037841372351387292e+01 -7.087923834855669725e+01 nan
-6.439367088721996879e+01 4.961712179874654960e-01 -2.540707442423606111e+01 1.630000000000000000e+02 -4.037471795004235275e+01 -7.087554257508517708e+01 nan
-6.439214111536837493e+01 4.961994816475075454e-01 -2.541322828981044069e+01 1.620000000000000000e+02 -4.037469085823484249e+01 -7.087551548327766682e+01 nan
-6.439061363879469013e+01 4.964481484323588489e-01 -2.541942026005836297e+01 1.610000000000000000e+02 -4.036992792860296220e+01 -7.087075255364578652e+01 nan
-6.438908121592956491e+01 4.966715678177378024e-01 -2.542565080980899950e+01 1.600000000000000000e+02 -4.036334459915259032e+01 -7.086416922419542175e+01 nan
-6.438754103933202089e+01 4.973261733255824324e-01 -2.543192042282259635e+01 1.590000000000000000e+02 -4.035888289393717088e+01 -7.085970751898000231e+01 nan
-6.438599635996368420e+01 4.971777058831461371e-01 -2.543822959201586187e+01 1.580000000000000000e+02 -4.035885918549396223e+01 -7.085968381053679366e+01 nan
-6.438445402641248450e+01 4.966203526419263325e-01 -2.544457881969452018e+01 1.570000000000000000e+02 -4.035874193820068712e+01 -7.085956656324351854e+01 nan
-6.438291388756373124e+01 4.964076963337948900e-01 -2.545096861779328989e+01 1.560000000000000000e+02 -4.035716837433453463e+01 -7.085799299937735896e+01 nan
-6.438137369727456871e+01 4.959392569181617083e-01 -2.545739950812357932e+01 1.550000000000000000e+02 -4.035640087562730116e+01 -7.085722550067012548e+01 nan
-6.437983469570285422e+01 4.957708738348746702e-01 -2.546387202262919658e+01 1.540000000000000000e+02 -4.035128511850548705e+01 -7.085210974354831137e+01 nan
-6.437829018389902558e+01 4.963177559619622592e-01 -2.547038670365039081e+01 1.530000000000000000e+02 -4.035040217758859882e+01 -7.085122680263143025e+01 nan
-6.437674669277340911e+01 4.959153974095803497e-01 -2.547694410419655142e+01 1.520000000000000000e+02 -4.034836260309712941e+01 -7.084918722813995373e+01 nan
-6.437520243634862993e+01 4.959370576842007106e-01 -2.548354478822790270e+01 1.510000000000000000e+02 -4.034462644860244751e+01 -7.084545107364527894e+01 nan
-6.437365479397962531e+01 4.957641164959094016e-01 -2.549018933094657058e+01 1.500000000000000000e+02 -4.034317997481421258e+01 -7.084400459985704401e+01 nan
-6.437210730805441017e+01 4.961180187436647904e-01 -2.549687831909736602e+01 1.490000000000000000e+02 -4.034299485267720087e+01 -7.084381947772001809e+01 nan
-6.437056192730547366e+01 4.956835193752414659e-01 -2.550361235127871140e+01 1.480000000000000000e+02 -4.033516336992151707e+01 -7.083598799496434140e+01 nan
-6.436900680911192296e+01 4.949022710689306992e-01 -2.551039203826409008e+01 1.470000000000000000e+02 -4.033412786592639065e+01 -7.083495249096921498e+01 nan
-6.436745249814245540e+01 4.949853775192827321e-01 -2.551721800333449153e+01 1.460000000000000000e+02 -4.033026269343774572e+01 -7.083108731848057005e+01 nan
-6.436589459402192404e+01 4.948985518038462872e-01 -2.552409088262225367e+01 1.450000000000000000e+02 -4.032749151020290412e+01 -7.082831613524572845e+01 nan
-6.436433480005601382e+01 4.947771943385625981e-01 -2.553101132546682805e+01 1.440000000000000000e+02 -4.031829636396321348e+01 -7.081912098900603780e+01 nan
-6.436276306032115713e+01 4.954367999733790828e-01 -2.553797999478292269e+01 1.430000000000000000e+02 -4.031638668035368767e+01 -7.081721130539651199e+01 nan
-6.436119078975413288e+01 4.959726594866620264e-01 -2.554499756744156969e+01 1.420000000000000000e+02 -4.031319335039172813e+01 -7.081401797543455245e+01 nan
-6.435961597038367188e+01 4.961028700382845713e-01 -2.555206473466466122e+01 1.410000000000000000e+02 -4.031034243261754568e+01 -7.081116705766038422e+01 nan
-6.435803914169053996e+01 4.965084729410553788e-01 -2.555918220243352579e+01 1.400000000000000000e+02 -4.030437360268710023e+01 -7.080519822772993166e+01 nan
-6.435645537782657755e+01 4.970510324037522021e-01 -2.556635069191213816e+01 1.390000000000000000e+02 -4.030042927584486989e+01 -7.080125390088770132e+01 nan
-6.435486787394165731e+01 4.975924085870843117e-01 -2.557357093988562369e+01 1.380000000000000000e+02 -4.029323507417347372e+01 -7.079405969921630515e+01 nan
-6.435327145152466244e+01 4.975453252921700487e-01 -2.558084369921470369e+01 1.370000000000000000e+02 -4.028864610359789111e+01 -7.078947072864072254e+01 nan
-6.435167024840977490e+01 4.978361447800327966e-01 -2.558816973930677818e+01 1.360000000000000000e+02 -4.027221286334174977e+01 -7.077303748838457409e+01 nan
-6.435004513862384101e+01 4.978289608463551952e-01 -2.559554984660439914e+01 1.350000000000000000e+02 -4.026490828861325610e+01 -7.076573291365608043e+01 nan
-6.434841078038384410e+01 4.977702380275783045e-01 -2.560298482509191587e+01 1.340000000000000000e+02 -4.025235647479767920e+01 -7.075318109984050352e+01 nan
-6.434675849616820642e+01 4.976355060641127204e-01 -2.561047549682107416e+01 1.330000000000000000e+02 -4.024894871209351521e+01 -7.074977333713634664e+01 nan
-6.434510331125700588e+01 4.977616042095708848e-01 -2.561802270245645730e+01 1.320000000000000000e+02 -4.024694131730972657e+01 -7.074776594235255800e+01 nan
-6.434344754375311481e+01 4.976557688096598375e-01 -2.562562730184167492e+01 1.310000000000000000e+02 -4.024227997928097267e+01 -7.074310460432380410e+01 nan
